ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,IDADE,COMPUTADOR,MORA_MÃE,MORA_PAI,REUNIÕES_ESCOLARES,USO_TEMPO_TELAS,AFAZERES_DOM,BIBLIOTECA
2017,3,35,3541000,2,3,1,154.10276,189.423544,B,F,D,B,A,B,C,D,B,C
2017,3,31,3131703,2,2,1,298.498718,295.811907,B,C,D,B,A,A,A,B,B,B
2017,3,35,3522307,2,2,1,216.923849,323.986056,B,A,C,B,A,B,A,B,A,A
2017,2,29,2927408,1,3,1,279.289039,249.77893,A,A,C,B,A,B,A,B,C,B
2017,4,43,4311304,2,2,1,193.227532,211.132907,A,C,D,A,C,B,A,D,A,C
2017,3,31,3102100,2,2,1,184.697317,235.124018,B,A,C,B,A,A,A,A,D,A
2017,3,35,3543402,2,3,1,245.554492,272.913659,A,A,D,B,A,A,A,D,B,C
2017,4,41,4101408,2,3,1,241.646004,221.010814,B,C,C,C,A,B,A,A,B,B
2017,3,33,3301900,2,3,2,187.298384,178.656446,B,B,E, ,A,B, ,E,E,B
2017,3,31,3143302,2,2,1,204.890191,262.866398,A,E,D,C,A,A,B,D,E,B
2017,3,35,3550308,1,2,1,259.239353,222.497382,B,C,D,B,B,A,A,E,A,B
2017,1,15,1501105,2,3,1,151.191021,191.607034,A,F,C,B,A,C,A,D,C,C
2017,1,15,1502202,2,3,1,199.167754,231.215467,A,A,D,C,A,A,C,D,A,B
2017,1,17,1705508,2,2,1,206.570484,193.41979,B,D,F,A,A,A,A,A,E,A
2017,3,35,3550308,1,3,1,179.402844,182.466291,B,B,C,A,A,A,A,D,D,B
2017,3,35,3549805,2,3,2,241.666939,222.152191,A,C,C,B,C,A,A,D,E,A
2017,1,16,1600600,2,2,2,257.63834,267.567837,B,C,E,B,A,B,B,C,A,C
2017,3,35,3550308,1,2,1,197.0736,205.486384,A,F,C,B,A,A,B,A, ,B
2017,1,15,1501501,2,3,2,188.8302,210.694096,A,C,D,A,A,B,C,D,D,C
2017,3,35,3518404,2,3,1,187.848437,247.161269,A,F,E,A,A,C,B,C,B,C
2017,3,35,3550308,1,2,1,252.506944,235.484523,A,A,D,B,A,B,C,D,E,C
2017,5,52,5221858,2,3,1,244.315057,275.848677,A,C,D,C,A,A,C,B,E,B
2017,3,31,3104304,2,3,1,124.40887,135.585036,A,C,D,B,A,B,A,D,A,A
2017,1,15,1507607,2,3,1,121.093572,151.62932,A,A,C,B,A,C,A,D,E,C
2017,3,31,3135308,2,2,1,320.236465,286.630586,A,A,E,B,A,A,A,A,B,B
2017,3,35,3509502,2,2,1,271.723343,241.160166,B,C,D,C,A,A,A,D,B,C
2017,3,35,3503307,2,3,1,228.742807,236.7402,A,D,C,B,A,A,A,A,D,B
2017,3,35,3509502,2,2,1,248.127738,293.237563,A,B,D,A,A,A,B,B,A,B
2017,2,23,2304400,1,3,1,226.754268,204.149328,B,C,C,C,A,B,A,D,A,B
2017,2,26,2611606,1,3,1,228.947149,176.041356,B,A,D,A,A,A,A,A,A,A
2017,3,31,3111200,2,3,1,277.3389,256.29687,B,C,C,B,A,A,A,B,B,B
2017,2,28,2801504,2,2,1,179.010855,169.756878,A,F,G,D,A,B,B,C,A,C
2017,2,23,2307635,2,3,2,223.804899,264.588441,A,C,D,A,C,C,A,D,A,A
2017,2,21,2111748,2,3,1,143.782121,152.278844,B,A,D,A,A,B,A,A,D,C
2017,3,33,3300704,2,3,1,144.316196,196.978007,A,C,E,A,A,B,A,D,A,A
2017,3,31,3148004,2,2,1,298.512216,292.804621,B,A,D,A,A,A,A,C,B,A
2017,2,29,2900702,2,3,1,159.483619,152.494868,A,B,E,A,A,B,C,A,D,A
2017,2,21,2102325,2,3,1,200.305046,192.595322,B,C,D,C,A,A,A,D,A,C
2017,3,33,3304557,1,3,1,170.7317,169.374351,A,A,D,A,A,B,A,D,E,A
2017,3,33,3304557,1,3,1,182.086442,175.951257,A,F,C,A,A,A,A,D,A,C
2017,2,21,2101103,2,3,2,156.611932,122.284897,A,B,C,B,A,A,C,D,C,C
2017,2,21,2110203,2,3,2,225.778344,192.488847,A,A,D,A,A, ,C,A,C,C
2017,3,33,3305109,2,3,1,221.211049,189.212215,B,C,C,B,A,A,C,D,C,C
2017,2,24,2408003,2,2,1,144.298951,167.468758,A,C,D,A,A,A,C,B,C,C
2017,3,35,3524808,2,3,1,304.083422,354.253932,A,C,C,B,A,C,A,B,A,A
2017,2,26,2602902,2,3,1,174.636938,195.142056,A,C,D,A,A,A,A,A,B,A
2017,1,12,1200401,1,2,1,270.395979,297.0222,A,C,C,B,B,B,A,A,A,C
2017,4,43,4312609,2,3,1,195.403169,235.550812,B,C,C,B,A,A,B,A,D,A
2017,2,28,2803203,2,3,2,159.992571,204.562205,A,C,E,A,A,B,A,D,E,A
2017,3,32,3205200,2,3,2,232.014417,211.313998,A,F,D,A,A,B,B,A,A,B
2017,2,29,2922102,2,3,1,150.98668,167.073935,B,F,D,B,B,B,B,B,D,C
2017,3,31,3106200,1,3,1,125.873031,197.955005,A,C,C,A,B,B,A,B,A,A
2017,1,15,1505437,2,3,1,234.400896,234.571354,A,A,C,B,A,A,C,A,A,C
2017,2,24,2406700,2,3,1,183.602997,169.586798,B,F,C,A,C,B,A,C,A,B
2017,3,35,3526902,2,3,1,231.643473,273.283778,A,C,C,B,A,A,A,D,E,A
2017,3,31,3169505,2,3,1,198.850912,248.831499,A,A,C,B,A,A,A,B,A,A
2017,2,29,2927408,1,3,1,239.097385,194.990029,B,C,C,B,A,B,B,E,C,B
2017,3,35,3504107,2,3,2,252.055894,218.721688,B,C,C,A,A,B,A,B,A,B
2017,3,33,3304201,2,3,1,255.965981,221.276917,A,A,D,B,A,B,B,D,E,B
2017,2,26,2607208,2,3,1,136.095384,192.485102,B,F,E,B, ,A,A,E,E,A
2017,3,35,3516606,2,3,1,208.612739,266.714529,A,C,C,A,B,A,A,B,E,A
2017,2,29,2927408,1,3,1,157.343076,180.051463,A,C,D,B,A,A,B,B,C,C
2017,4,42,4204608,2,3,1,270.786371,264.978066,A,A,E,A,A,C,C,C,B,B
2017,2,27,2701001,2,3,1,184.613354,221.819799,A,C,D,B,A,A,A,B,B,A
2017,2,21,2111300,1,3,1,260.502809,232.699409,B,C,C,A,A,B,A,B,A,B
2017,1,14,1400100,1,3,1,123.451127,193.960995,A,B,F,B,A,A,A,D,E,C
2017,3,35,3528502,2,3,1,212.039436,267.660283,A,C,D,B,A,A,B,C,D,B
2017,3,33,3302700,2,3,1,327.107599,296.815734,B,C,C,A,A,C,B,C,A,C
2017,1,15,1501709,2,3,1,153.841232,177.05759,A,C,D,A,C,C,B,A,A,A
2017,2,23,2301000,2,3,2,245.593167,194.751816,B,C,D,A,B,A,B,B,B,B
2017,2,22,2202059,2,3,2,148.278455,216.881377,A,C,D,A,A,A,C,A,D,A
2017,5,51,5107909,2,3,1,229.258536,164.774357,A,C,E,D,A,A,A,B,E,A
2017,2,25,2507507,1,2,1,204.834492,191.836192,A,F,D,A,A,B,A,C,A,A
2017,3,35,3550308,1,2,1,201.124945,207.414837,A,A,D,A,A,A,A,B,E,B
2017,4,41,4106902,1,3,1,227.573065,220.091385,A, ,D,C,A,A,A,C,C,A
2017,2,23,2303808,2,3,1,137.368206,143.271125,B,B,D,A,A,A,A,A,B,C
2017,3,35,3518800,2,3,1,169.493862,208.431407,B,C,C,A,A,C,A,A,B,C
2017,2,29,2925758,2,3,1,156.101878,161.599337,B,B,D,B,A,A,B,B,D,C
2017,3,31,3123809,2,3,1,187.119056,203.12784,A,F,D,A,A,A,B,A,E,B
2017,3,31,3123601,2,2,1,235.04378,179.137847,B,B,D,B,A,A,A,C,A,B
2017,2,25,2510907,2,3,1,210.75543,220.580443,A,C,D,C,A,A,A,C,E,A
2017,4,43,4321808,2,3,1,222.557365,228.822829,A,F,D,C,A,A,A, ,D,C
2017,5,53,5300108,1,2,1,196.866504,209.728165,A, ,E,B,A, ,C,A,D,C
2017,2,26,2611606,1,3,1,196.445756,176.104291,A,A,D,A,A,B,A,C,B,A
2017,3,35,3519071,2,3,1,286.34099,253.755893,A,E,D,C,A,A,A,A,B,B
2017,2,26,2604601,2,3,1,120.312623,156.085056,B,C,H,A,A,C,A,D,A,B
2017,3,31,3136702,2,3,1,117.79067,165.907741,B,B,D,C,A,A,B,D,D,A
2017,2,29,2911303,2,3,1,242.957336,229.045951,B,C,D,B,A, ,A,D,C,A
2017,1,17,1701309,2,3,1,135.726479,169.683939,A, ,D, ,B,B,C, ,A,A
2017,3,31,3167202,2,3,1,284.349585,260.157688,B,C,D,A,A,B,A,A,B,B
2017,1,11,1100205,1,3,1,180.275964,203.377958,A,D,D,A,A,A,A,B,A,C
2017,4,42,4202438,2,3,1,159.288754,210.193524,A,A,D,A,A,A,A,A,D,A
2017,3,31,3147006,2,3,1,248.72192,190.574311,B,C,D,B,A,A,A,A,B,A
2017,2,21,2109502,2,3,1,176.34924,156.537784,B,C,C,A,A,A,A,A,D,B
2017,3,35,3550308,1,2,1,279.251851,295.576265,A,B,D,A,A,B,B,A,A,B
2017,2,21,2107407,2,3,1,220.320795,187.869793,B,C,F,A,C,A,A,A,C,B
2017,3,35,3540705,2,3,1,189.881216,177.181503,B, ,D,C,A,A,A,B,A,A
2017,2,23,2312908,2,3,1,274.355098,351.709042,A,C,C,B,A,A,A,A,E,B
2017,2,29,2925758,2,3,1,188.099993,225.49472,A,F,D,B,A,A,C,B, ,C
2017,2,26,2616407,2,3,1,241.650466,214.396013,A,A,D,A,A,A,A,B,C,B
2017,2,29,2918407,2,3,2,249.051488,209.607549,B,A,C,A,A,A,A,A,A,A
2017,5,50,5000203,2,3,1,245.607106,241.972449,B,C,E,C,A,A,A,A,A,B
2017,2,21,2101400,2,3,1,239.702475,226.870398,B,C,D,A,A,A,A,B,E,A
2017,2,26,2609600,2,2,1,193.192217,163.79367,B,F,D,B,A,B,A,E,A,B
2017,3,33,3304144,2,3,1,222.300796,224.973021,B,B,C,A,A,A,A,A,A,A
2017,2,25,2503308,2,3,1,203.098169,201.733773,B,A,C,C,A,A,A,A,D,C
2017,3,31,3144904,2,3,1,133.978587,161.268902,B,C,D,B,A,A,A,D,D,B
2017,2,29,2918456,2,3,1,224.384702,219.389601,B,F,D,A,A,B,C,A,A,B
2017,4,43,4314100,2,2,1,198.285103,198.184163,B,A,D,A,A,A,A,A,D,A
2017,3,35,3535507,2,3,1,297.900845,326.578845,B,A,D,A,A,B,A,D,E,B
2017,2,22,2205805,2,3,1,189.428514,143.158726,B,A,C,A,A,A,A,D,A,C
2017,2,23,2304905,2,3,1,268.725438,309.933887,B,C,C,A,A,A,A,B,C,C
2017,4,41,4108650,2,3,1,145.49078600000001,178.095622,A,C,F,A,A,A,A,E,B,A
2017,4,41,4126108,2,3,1,208.680174,218.52299,A,A,C,B,A,A,A,D,A,B
2017,1,13,1302603,1,3,1,199.92672,180.667787,B,D,C,B,A,A,A,A,A,A
2017,3,35,3550308,1,2,1,236.346353,253.148846,A,A,D,C,A,B,A,B,B,B
2017,2,24,2401404,2,3,1,152.679423,164.82969,A,A,D,A,B, ,A,A,B,A
2017,2,29,2904753,2,3,2,168.831861,210.043453,A,C,C,A,A,B,C,D,A,A
2017,3,32,3205101,2,3,1,202.78601,206.670575,B,C,D,A,A,A,A,A,A,A
2017,5,50,5003207,2,3,1,173.769493,200.003962,B,C,C, ,A, ,B,A,A,A
2017,2,29,2925303,2,3,2,132.014288,123.419567,B,A,C,A,A,A,A,E,B,C
2017,3,31,3171204,2,3,1,177.469839,193.158214,B,E,D,B,A,A,C,A,D,B
2017,3,35,3522505,2,3,1,236.016949,260.777534,B,A,C,B,A,A,B,B,B,C
2017,3,32,3202405,2,3,1,277.747748,256.636863,B,C,D,B,A,A,A,D,A,A
2017,3,35,3504107,2,3,1,244.330483,238.393943,A,F,D,B,A,A,A,A,E,C
2017,2,23,2305902,2,3,1,213.906495,241.778782,A,B,D,A,A,C,A,D,C,B
2017,3,35,3550308,1,2,1,203.625798,227.328156,B,A,D,B,A,A,A,D,A,B
2017,3,31,3106606,2,3,1,274.382535,270.212215,B,F,D,A,A,A,B,A,A,B
2017,3,33,3304557,1,3,1,204.648276,235.428463,B,C,D,C,B,A,A,D,E,A
2017,3,35,3537909,2,3,1,214.441232,193.389887,B,F,C,B,A,A,A,D,B,A
2017,5,53,5300108,1,2,1,211.410546,232.422239,A,C,D,B,A,A,A,B,E,A
2017,4,41,4125506,2,3,1,216.112103,235.368882,A,A,C,C,A,A,A,A,A,C
2017,2,29,2927408,1,3,1,176.735995,163.152697,A,B,F,B,A,A,A,D,B,B
2017,4,43,4314902,1,2,1,212.478035,241.701874,A,A,D,B,A,B,B,B,C,C
2017,1,15,1504208,2,3,1,235.68121,213.0072,A,C,D,B,A,A,A,B,A,C
2017,2,22,2205508,2,3,1,201.923689,182.523636,A,B,D,A,A,A,A,A,A,B
2017,3,31,3164704,2,2,1,262.012863,287.159384,A,C,C,B,A,A,A,D,E,B
2017,3,35,3550308,1,3,1,126.743782,142.045071,B,A,C,A,A,B,A,B,D,A
2017,3,31,3162807,2,3,1,263.564953,264.63757,A,C,D,A,A,A,A,A,A,B
2017,2,29,2932002,2,3,2,168.661402,189.534602,B,A,C,A,A,A,A,A,A,A
2017,4,41,4121208,2,3,2,241.659281,258.098895,A, ,C,A,A,B,B,B,E,A
2017,2,29,2932903,2,3,1,189.208802,240.085859,B,C,C,A, ,A,A,A,D,A
2017,2,21,2111300,1,1,1,266.707754,219.14211,B,A,C,B,A,A,A,A,A,C
2017,5,53,5300108,1,2,1,223.110007,222.218982,B,C,C,B,A,A,A,E,A,C
2017,2,29,2921203,2,3,1,145.235594,195.970939,A,B,D,B,A,A,A,A,C,A
2017,3,35,3518800,2,3,1,238.148677,170.450614,A,A,D,C,A,A,A,C,B,B
2017,4,41,4106902,1,3,1,171.929044,166.86037,B,A,E,C,A,C,A,B,A,A
2017,3,31,3102902,2,3,1,183.534461,230.763801,A,C,D,C,A,A,B,D,E,C
2017,3,35,3548708,2,3,1,225.952053,246.284374,A,A,C,C,A,A,A,D,B,A
2017,2,23,2304707,2,3,2,281.958533,328.322742,B,C,C,A,A,B,B,A,A,A
2017,3,33,3300456,2,3,1,189.007656,192.600743,A,F,D,A,A,B,B,A,A,C
2017,3,35,3507803,2,3,1,164.516508,184.686949,B,B,D,A,A,B,A,A,A,A
2017,5,51,5103403,1,3,1,279.635797,261.803047,B,C,B,B,A,B,A,A,A,B
2017,5,50,5002704,1,3,1,205.323831,179.132705,B,E,E, ,A,A,C,A,A,A
2017,2,23,2302404,2,3,2,165.209417,193.969547,A,C,D,B,A,A,B,A,E,A
2017,4,41,4109609,2,3,1,222.304652,237.783822,B,C,D,A,A,A,A,D,B,B
2017,3,35,3525904,2,3,1,284.530347,265.406369,A,C,D,B,A,A,A,C,A,B
2017,5,50,5008305,2,3,1,177.280648,210.633844,A,C,D,B,A,A,A,D,A,C
2017,2,26,2611101,2,3,2,320.311998,314.833967,B,C,D,A,A,B,B, ,B,C
2017,2,21,2105104,2,3,2,112.141837,113.934807,A,D,D,A,B,A,C,D,C,B
2017,4,43,4318705,2,2,1,206.321957,205.908036,B, ,C,E,A,A,C,B,B,B
2017,2,26,2611606,1,3,1,177.475513,200.791317,A,E,F,A,A,A,A,D,B,C
2017,1,15,1501402,1,3,1,122.219846,175.213087,A,A,G,A,A,C,A,A,A,A
2017,3,33,3304557,1,3,1,204.669267,224.593009,B,C,C,A,B,A,A,C,B,B
2017,3,35,3550308,1,2,1,264.77563,217.545489,A,A,D,D,A,A,A,D,E,C
2017,2,23,2304400,1,3,1,107.298194,131.296864,B,C,D,B,A,A,A,E,A,C
2017,3,35,3524006,2,3,1,220.108355,219.81047,B,C,D,A,A,B,B,A,B,B
2017,2,21,2106359,2,3,2,205.903083,138.177098,B,F,E,A,A,B,C,C,C,C
2017,3,35,3550308,1,3,1,238.461166,226.065772,B,B,C,C,A,A,A,D,A,B
2017,2,29,2905701,2,3,1,190.132387,179.377066,A,C,E,B,A,B,A,B,C,C
2017,3,35,3555406,2,3,1,208.954318,193.742959,B,A,C,B,B,A,C,B,D,B
2017,3,31,3106200,1,3,1,218.719727,188.565261,B,F,D,B,A,B,C,D,E,B
2017,3,31,3125903,2,2,1,294.946463,281.639961,B,C,D,A,A,A,A,C,A,B
2017,3,35,3541000,2,3,1,261.892704,274.162461,A,C,C,B,A,A,A,B,A,B
2017,2,29,2927408,1,3,1,192.63291,188.425251,B,A,D,A,A,A,A,B,C,C
2017,3,35,3509502,2,3,1,220.552132,223.168369,A,F,D,B,A,C,A,D,A,C
2017,3,31,3162906,2,3,1,240.709306,254.507365,A,C,C,B,A,A,B, , ,C
2017,4,41,4105805,2,3,1,216.213805,176.000163,B,E,F,A,A,A,A,C,E,B
2017,5,51,5102678,2,3,1,183.322076,236.040093,A,A,E,A,A,B,A,A,A,B
2017,1,15,1500503,2,3,1,162.963591,189.869174,A,C,D,B,A,A,A,A,A,A
2017,5,52,5201405,2,3,1,232.796026,262.74528,B,F,C,B,A,A,A,A,C,C
2017,2,21,2106375,2,3,1,230.928251,206.362832,A,F,D,B,A,A,A,E,E,A
2017,3,35,3550308,1,3,1,190.420911,236.569561,A,C,C,B,A,A,B,A,B,B
2017,2,23,2306900,2,3,1,244.963175,295.053672,B,A,D,B,A,C,A,B,A,B
2017,2,29,2905701,2,3,1,300.809388,280.374446,A,A,C,B,A,A,A,B,C,C
2017,3,31,3122306,2,3,1,273.243259,269.806884,B,C,D,C,A,A,A,D,E,B
2017,3,31,3131307,2,3,1,173.916537,222.365476,A,A,C,A,A,B,A,D,E,C
2017,2,27,2700300,2,3,1,233.855031,212.505175,A,C,E,A,A,A,A,A,A,A
2017,5,53,5300108,1,2,1,197.829756,201.970533,B,C,C,A,A,B,C,A,C,A
2017,3,35,3526407,2,3,1,229.353738,208.020878,B,C,D,B,B,A,B,A,E,B
2017,3,35,3522109,2,3,1,251.501986,279.491683,B,C,C,B,A,A,A,C,B,C
2017,5,51,5108402,2,2,1,204.227363,238.331958,A,A,C,B,A,A,A,A,E,C
2017,3,31,3138351,2,3,2,234.900648,208.14971,A,A,F, , ,A,A,B,B,B
2017,3,33,3303906,2,3,2,182.572696,172.862815,A,C,C,A,A,B,C,A,A,C
2017,4,43,4315602,2,3,1,235.594108,217.133228,A,A,G,A,A,A,A,A,A,C
2017,1,13,1302603,1,2,1,217.56811,247.667318,A,C,D,B,C,C,A,E,A,C
2017,4,41,4106902,1,3,1,318.224896,349.426343,A,A,C,B,A,A,B,D,A,B
2017,1,13,1302603,1,3,1,165.828776,115.862813,B,A,C,B,A,B,A,A,C,C
2017,2,26,2607901,2,3,1,156.338008,242.99321,A,C,E,A,A,B,A,A,A,B
2017,2,25,2512002,2,3,1,240.406513,291.726737,B,E,D,B,A,A,A,B,B,B
2017,4,42,4205902,2,3,1,218.505304,218.051259,B,C,D,B,A,A,A,D,A,B
2017,3,31,3138203,2,3,1,178.539366,189.789415,B,B,D,B,A,A,B,C,A,B
2017,3,35,3507803,2,3,1,218.621055,231.336921,A,F,C,A,A,A,B,B,E,A
2017,3,31,3127701,2,3,1,204.444982,239.757156,B,C,C,B,A,A,C,D,A,B
2017,4,41,4106902,1,3,1,145.951477,160.231764,A,C,C,A,A,A,C,A,A,A
2017,2,26,2609808,2,3,2,105.817064,112.01485,B, ,D,B,A,A,A,A,C,A
2017,4,42,4204202,2,3,1,275.66588,286.742651,A,C,C,A,A,A,A,B,A,B
2017,2,22,2202307,2,3,1,186.878628,177.83617,B,D,C,A,A,B,A,A,D,B
2017,3,35,3550308,1,3,1,323.908438,268.662097,B,A,D,B,A,A,A,B,B,A
2017,3,31,3146909,2,3,1,257.624236,266.106588,A,B,D,B,A,B,C,A,D,A
2017,2,23,2307650,2,3,1,325.517054,245.135787,B,F,F,A,A,C,A,A,A,B
2017,3,33,3302403,2,3,1,272.95468,240.940565,B,C,D,B,A,C,A,C,B,B
2017,2,26,2610608,2,3,2,130.302868,165.772426,A,C,D,B,A,A,C,D,E,B
2017,5,51,5103403,1,2,1,135.976603,192.750144,B,C,C,A,A,B,B,C,B,A
2017,3,33,3301108,2,3,1,191.934656,188.376066,B,C,E,A,A,A,A,D,A,B
2017,2,25,2515971,2,3,2,173.752249,168.423287,A,C,D,B,A,A,A,C,D,A
2017,1,12,1200807,2,3,2,146.14805,181.255607,A,C,D,B,A,A,C,D,B,A
2017,3,35,3542602,2,3,2,219.254243,237.713565,A,A,C,A,A,A,B,D,E,B
2017,4,41,4108205,2,3,1,188.987272,242.003804,A,C,C,B,A,A,A,D,B,C
2017,3,32,3203809,2,3,1,200.716263,241.733174,A,A,C,B,A,A,A,B,A,A
2017,3,35,3549904,2,3,1,189.142194,230.020992,A,F,D,A,A,A,C,B,A,B
2017,2,29,2928109,2,3,2,144.30694,172.405951,B,F,D,A,A,A,C,B,D,C
2017,3,31,3101508,2,2,1,266.771607,258.854335,B,C,D,B,A,A,B, , ,B
2017,3,35,3552205,2,3,1,270.854025,243.775871,A,C,D,B,A,A,C,D,B,B
2017,1,13,1302504,2,2,1,239.055569,195.682367,B,C,D,A,B,B,A,B,A,C
2017,3,33,3301009,2,3,2,247.530856,259.348871,A, ,E,B,A,B,A,D,E,B
2017,4,42,4217907,2,3,1,150.030149,193.157263,B,F,C,B,A,A,A,E,B,A
2017,3,31,3106200,1,2,1,198.402727,283.35552,A,A,C,B,A,A, , ,B,A
2017,1,16,1600303,1,2,1,163.265668,186.00271,B,F,E,A,A,B,A,A,D,C
2017,4,41,4120507,2,3,1,188.475454,198.737218,B,A,D,A,A,A,A,B,B,B
2017,5,50,5003207,2,3,1,265.292185,236.497404,B,C,C,D,A,A,C,E,A,C
2017,3,31,3138203,2,3,1,283.910767,320.17515,A,A,D,B,A,B,B,B,A,A
2017,3,35,3550308,1,3,1,179.585148,237.947363,A,B,C,C,A,B,A,B,A,B
2017,3,35,3509502,2,2,1,213.984287,278.928959,A,E,C,A,A, ,A,B,E,C
2017,3,31,3127701,2,2,1,236.71388,256.354719,B,C,D,C,A,A,B,D,B,B
2017,5,51,5103403,1,3,1,212.543651,221.489811,A,C,E,C, ,B,C,D,D,A
2017,3,35,3550308,1,2,1,212.840163,241.566391,A,C,E,B,A,B,A,E,A,A
2017,3,32,3201308,2,3,1,204.572853,250.27654,B,C,C,B,B,B,A,D,C,B
2017,2,26,2607653,2,3,1,197.438042,186.442639,A,C,G,A,A,A,A,B,C,A
2017,1,17,1714880,2,3,1,135.005527,145.498937,A,F,D,B,A,A,B,A,B,B
2017,4,41,4104204,2,3,1,227.36619,178.943677,B,C,C,B,A,B,B,D,A,B
2017,3,35,3513009,2,3,1,303.702286,299.854711,B,A,C,C,A,A,A,D,A,C
2017,1,11,1100205,1,3,1,162.894835,161.691727,A,C,D,A,A,A,A,B,A,A
2017,3,33,3303906,2,3,1,275.042168,259.938087,B,A,D,A,A,B,A,B,A,C
2017,5,51,5105259,2,3,1,262.476749,305.534546,A,D,C,B,A,A,B,A,D,B
2017,3,31,3170206,2,3,1,219.93112,240.330276,B,A,C,A,A,B,B,D,E,A
2017,3,35,3518800,2,3,1,142.130642,130.058738,A,A,C,B,A,A,A,C,D,B
2017,2,24,2414407,2,3,2,221.820381,201.57666,B,C,D,A,A,A,A,A,A,B
2017,3,31,3129806,2,3,1,271.37003,276.32175,B,C,C,B,A,A,A, ,A,A
2017,3,35,3524303,2,3,1,191.505699,198.296786,B,C,D,A,A,A,A,B,B,A
2017,2,26,2607307,2,3,1,165.464279,143.946248,A,B,C,A,A,A,A,E,A,B
2017,2,29,2927408,1,3,1,114.480991,175.47975,A,A,E,C,A,A, ,A,D,A
2017,5,53,5300108,1,2,1,201.34003,241.347461,B,A,D,B,A,C,A,C,C,C
2017,2,27,2704708,2,3,1,194.650594,201.848241,B,C,D,B,A,A,A,A,A,A
2017,3,31,3131604,2,3,1,251.212746,241.408328,B,C,D,B,A,A,A,B,A,C
2017,4,41,4107652,2,3,1,159.481746,161.565914,A,A,D,B,A,A,B,E,A,B
2017,3,35,3524303,2,3,1,280.886857,312.567421,B,A,C,B,A,A,A,A,B,C
2017,3,35,3509452,2,3,1,129.53685,161.937598,A, ,C,A,A,A,A,A,A,C
2017,3,32,3201506,2,3,1,228.620776,214.656806,B,F,D,B,A,A,A,A,E,C
2017,4,43,4305108,2,2,1,196.072002,170.879811,A,C,E,B,A,B,A,A,D,C
2017,3,31,3140001,2,2,1,202.289564,244.55691,A,C,D,B,C,B,B,D,E,A
2017,3,35,3553807,2,3,1,179.22897,228.430129,A,C,D,A,A,C,B,D,E,B
2017,1,17,1718204,2,3,1,199.88573,196.217871,B,C,C,A,A,A,B,A,D,B
2017,3,33,3300902,2,3,1,228.874701,279.488609,A,A,D,C,A,A,A,D,E,C
2017,5,52,5205497,2,3,1,143.498224,169.038215,A,C,D,A,A,B,A,B,E,C
2017,3,35,3529302,2,2,1,247.72517,291.406139,B,F,C,B,C,C,A,A,A,B
2017,1,13,1302603,1,3,1,242.193742,246.832734,A,C,G,A,C,C,A,E,A,A
2017,3,35,3520509,2,3,1,198.780833,249.884231,A,A,D,B,A,C,A,D,A,A
2017,3,35,3519501,2,3,1,173.784203,203.765404,A,C,D,B,A,C,B,E,E,C
2017,3,31,3149309,2,3,1,312.719637,311.96166,B,A,D,B,A,A,A,B,B,A
2017,1,15,1500701,2,3,1,231.481994,242.550599,A,F,D,B,A,A,A,B,D,C
2017,2,25,2512705,2,3,1,167.037745,189.108255,A,E,D,C, ,A,B,A,A,A
2017,2,29,2905008,2,3,1,156.045187,198.831732,A,C,C,B,A,A,A,E,D,C
2017,2,23,2303709,2,3,1,194.553354,175.621045,A,F,C,A,A,A,A,B,E,C
2017,5,50,5002704,1,3,1,276.160838,264.185122,A,F,C,B,A,A,C,A,A,B
2017,1,13,1301704,2,3,1,198.661556,141.217361,B,F,D,A,C,B,A,D,D,C
2017,1,13,1302603,1,3,1,216.329722,232.326271,A,C,C,B,A,A,A,D,D,C
2017,4,42,4204608,2,3,1,190.194092,236.22627,A,C,C,A,A,A,B,A,A,C
2017,2,22,2208650,2,3,1,133.694801,174.31037,B,A, ,A,A,A,A,A,A,C
2017,2,23,2303105,2,3,1,247.698175,225.682071,B,C,C,B,A,B,B,D,E,B
2017,3,33,3302403,2,3,1,166.746522,204.213828,A,C,D,B,A,A,B,D,C,B
2017,4,43,4320008,2,3,1,178.180268,201.675086,A,C,F,C,A,B, ,D, ,A
2017,3,35,3509254,2,3,1,245.475708,305.409514,B,D,D,B,A,C,B,C,A,B
2017,2,21,2111300,1,3,1,155.405553,172.564685,A,B,D,A,A,B,B,C,B,B
2017,3,32,3204500,2,2,1,259.230097,281.534492,A,C,C,C,A,A,A,B,A,A
2017,3,35,3553609,2,3,1,134.856831,154.149505,B,C,C,A,A,A,A,D,B,B
2017,3,35,3550704,2,3,1,174.66487,175.68806,B,C,C,C,A,B,B,A,A,C
2017,3,35,3549805,2,3,1,219.791679,284.089833,A,A,D,A,A,A,C,A,B,B
2017,2,26,2612802,2,3,2,155.044747,188.569789,B,C,D,A,A,A,A,D,B,B
2017,2,24,2402808,2,3,2,138.513432,178.272466,A,B,D,B,A,A,A,A,A,A
2017,2,27,2700607,2,3,1,149.304018,161.887239,A,C,E,B,B,B,A,A,B,A
2017,5,52,5221858,2,3,1,127.471124,190.144052,A,B,E,B,A,A,A,B,D,C
2017,1,15,1501402,1,3,1,135.069932,217.344221,B,A,C,A,A,B,A,A,D,C
2017,5,51,5108402,2,3,1,148.550451,186.798784,A,A, ,A,B,A,A,A,A,A
